"id","name","screen_name","statuses_count","followers_count","friends_count","favourites_count","listed_count","created_at","url","lang","time_zone","location","default_profile","default_profile_image","geo_enabled","profile_image_url","profile_banner_url","profile_use_background_image","profile_background_image_url_https","profile_text_color","profile_image_url_https","profile_sidebar_border_color","profile_background_tile","profile_sidebar_fill_color","profile_background_image_url","profile_background_color","profile_link_color","utc_offset","protected","verified","description","updated","dataset"
"617096658","Carlota Wells","carlotaxpv","34","15","337","0","0","Sun Jun 24 11:01:13 +0000 2012",,"en",,"NJ","1",,,"http://a0.twimg.com/profile_images/3293542209/e43bdc17f74274f0bfed7f1fa44b45bd_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3293542209/e43bdc17f74274f0bfed7f1fa44b45bd_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Business Development/Social Media Specialist/Internet Researcher/Aid Reader/Movie Lover/Foodie/Cycing Newbie","2015-02-14 10:40:01","INT"
"617105824","Gia Mendoza","mendozaorrn","26","17","344","0","0","Sun Jun 24 13:05:20 +0000 2012",,"en",,"Nigeria","1",,,"http://a0.twimg.com/profile_images/3287712361/78d1157a7bc048dea2213b0c5674f764_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3287712361/78d1157a7bc048dea2213b0c5674f764_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I believe there is more o learn on theinternet.","2015-02-14 10:40:01","INT"
"617106191","Damaris Lyons","lyonscoye","41","20","332","0","0","Sun Jun 24 13:12:12 +0000 2012",,"en",,"912 Ga (On yo Bitch Mind)","1",,,"http://a0.twimg.com/profile_images/2961678012/d67f1f49ffa71c5c9a1cc397141893bb_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2961678012/d67f1f49ffa71c5c9a1cc397141893bb_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Music is my life My life is Music its as simple s dat followww me . Unsigned, Undiscoverd Underated   #teamINKEDUP #tfb  #teamIDGAF #teamSPEAKMYMIND #SSU","2015-02-14 10:40:01","INT"
"617110506","Talisha Chang","talishawsl","35","16","334","0","0","Sun Jun 24 11:22:12 +0000 2012",,"en",,"Buenos Aires, Argentina.","1",,,"http://a0.twimg.com/profile_images/3211657847/9901de356c3b39aab7eae33565289b0f_normal.jpeg",NULL,"1","https://twimg0-a.akamaihd.net/images/themes/theme1/bg.png","333333","https://twimg0-a.akamaihd.net/profile_images/3211657847/9901de356c3b39aab7eae33565289b0f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"19 años, actualmente realizando el CBC(en Filo) para estudiar Comuncación Social.","2015-02-14 10:40:01","INT"
"617110971","Audrey Boyle","audreyboyleni","39","11","319","0","0","Sun Jun 24 11:23:01 +0000 2012",,"en",,"South Wales","1",,,"http://a0.twimg.com/profile_images/3283786613/b45a0ea0299891a42857fe621978beb9_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3283786613/b45a0ea0299891a42857fe621978beb9_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Sucessful Entrepreneur Who Teaches Incredible  Strategies For Improving Health, Wealth & Business / Career Solutions. Dscover Life On YOUR Terms","2015-02-14 10:40:01","INT"
"617111228","Michael Clements","michaeljmdm","29","8","342","0","0","Sun Jun 24 13:19:01 +0000 2012",,"en",,"mg-Brasil","1",,,"http://a0.twimg.com/profile_images/3211916423/06fae17de034badd3512f8a1a89d6cdd_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3211916423/06fae17de034badd3512f8a1a89d6cdd_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Me? I' me.. Like to haveFUN ! Laid back and dont care for the most part. .","2015-02-14 10:40:01","INT"
"617112977","Lyman Roach","lymaneynr","27","16","310","0","0","Sun Jun 24 13:21:17 +0000 2012",,"en",,"ATL, GLOBAL","1",,,"http://a0.twimg.com/profile_images/3244846395/cf3541e46f9e24751635e749c53e1f89_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3244846395/cf3541e46f9e24751635e749c53e1f89_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"#TEAMfus! #Follow @F_U_S, @mz_ladii_ cashflowbgo @verbalhunger @tru_image007 & @theealschooch!!! #TEAMfollowback FUS About It!","2015-02-14 10:40:01","INT"
"617128027","Rena Carroll","renacarrollmyo","26","17","300","0","0","Sun Jun 24 13:34:39 +0000 2012",,"en",,"Swindon, Wiltshire, UK","1",,,"http://a0.twimg.com/profile_images/3245264232/47506cc6694975614a1bc5cbc2421ba8_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3245264232/47506cc6694975614a1bc5cbc2421ba8_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"617128626","Dudley Hobbs","hobbsjbgn","33","13","334","0","0","Sun Jun 24 11:49:12 +0000 2012",,"en",,"Atlanta, GA ✈ Global ✈","1",,,"http://a0.twimg.com/profile_images/3235683493/1608bdf0ffddbb643705b026cabc76b9_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3235683493/1608bdf0ffddbb643705b026cabc76b9_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"♛τωιττєяqueen♛#KeepGod1st #TeamGeorgiaPeach #TeamNaturalBeuty #TeamLeo #TeamLoyal #TeamSingle #TeamBlessed Follow Me Then Mention Me For A Follow back ;)","2015-02-14 10:40:01","INT"
"617130613","Terrence Vaughn","terrencepur","39","18","312","0","0","Sun Jun 24 13:37:52 +0000 2012",,"en",,"Newcastle upon Tyne UK","1",,,"http://a0.twimg.com/profile_images/3245229108/33a1b186f5b4220a899518994feab2ce_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3245229108/33a1b186f5b4220a899518994feab2ce_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Multi Awardwinning Young Entrepreneur including Barclays take one small step 2010,Enerprise speaker and owner of Kiki's Kabin & @Fidgets1","2015-02-14 10:40:01","INT"
"617132436","Cornelia Dominguez","corneliado","42","24","349","0","0","Sun Jun 24 11:54:29 +0000 2012",,"en",,"Mongolia","1",,,"http://a0.twimg.com/profile_images/3228119770/05c4a56a0f03ee9a51c6eb8089d74ebd_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3228119770/05c4a56a0f03ee9a51c6eb8089d74ebd_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"617155487","Roxana Nunez","roxanaazkoi","27","15","348","1","0","Sun Jun 24 14:14:50 +0000 2012",,"en",,"1576 N.  Milwaukee Avenue","1",,,"http://a0.twimg.com/profile_images/3296020338/6ec79f8c817d776d322ab52160e182e2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3296020338/6ec79f8c817d776d322ab52160e182e2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"In Wicker Park, Francesca’s Forno encourages the lively artof dining in an unpretentious atmosphere, with good, simple cooking, friendly sevice & fair prices.","2015-02-14 10:40:01","INT"
"617170338","Alethia Hughes","alethiaccspj","30","25","299","0","0","Sun Jun 24 12:49:22 +0000 2012",,"en",,"New York City","1",,,"http://a0.twimg.com/profile_images/3304232338/90b081a9b2070c42f551ab6f83c89eca_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3304232338/90b081a9b2070c42f551ab6f83c89eca_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Blogger & Writer Interviewing your fav celebs. You have seen my wok on AllHipHop, VIBE, Global Grind, Necole Bitchie & more! Email: itsjazyfbaby@yahoo.com","2015-02-14 10:40:01","INT"
"617173576","Faustino Anthony","faustinosngbc","42","14","348","0","0","Sun Jun 24 14:31:37 +0000 2012",,"en",,"In your dirty little mind","1",,,"http://a0.twimg.com/profile_images/3308303115/aa66a66145331d0dfe30371dcbcb954f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3308303115/aa66a66145331d0dfe30371dcbcb954f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Lemme gie it o u nice and slow","2015-02-14 10:40:01","INT"
"617176526","Vannessa Aguirre","vannessaohdvw","35","20","309","0","0","Sun Jun 24 14:41:00 +0000 2012",,"en",,"New York, Los Angeles","1",,,"http://a0.twimg.com/profile_images/3288665906/abe6372fa54fc7cdc76f50e933926fdb_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3288665906/abe6372fa54fc7cdc76f50e933926fdb_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"#TeamLibra #TamAndriod #TeamIDGAF! #TeamSingle Tweet Me For A Follow ack ! Names Ra'miro Im Coo Laid Back And Goofy As Fuck Wanna Kno more Hit Me Up Then ,","2015-02-14 10:40:01","INT"
"617177639","Jerald Lang","jeralduey","52","17","418","0","0","Sun Jun 24 14:42:40 +0000 2012",,"en",,"Chattanooga, TN","1",,,"http://a0.twimg.com/profile_images/3305595492/64508f5fb41c8459ec567a2cd7ddaa1e_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305595492/64508f5fb41c8459ec567a2cd7ddaa1e_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"The official Twitter account for http://t.co/4EBtUyoFON, he Center of Otakudom and Anim!","2015-02-14 10:40:01","INT"
"617179003","Noella Roberson","noellaroberso","26","17","333","0","0","Sun Jun 24 14:38:41 +0000 2012",,"en",,"Newport Beach, CA","1",,,"http://a0.twimg.com/profile_images/2952017845/dfae65a8e3941a4e5d16c7bb4a5269ef_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2952017845/dfae65a8e3941a4e5d16c7bb4a5269ef_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Mui saves the Great Siberian Tiger.","2015-02-14 10:40:01","INT"
"617198204","Janey Marquez","janeyfo","35","20","350","0","0","Sun Jun 24 15:08:20 +0000 2012",,"en",,"Mexico df","1",,,"http://a0.twimg.com/profile_images/3247168154/00984023b3da0de57ef591bb658ff54d_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3247168154/00984023b3da0de57ef591bb658ff54d_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"617203363","Stanley Cameron","stanleygpvr","30","17","351","0","0","Sun Jun 24 15:08:49 +0000 2012",,"en",,"temple hills","1",,,"http://a0.twimg.com/profile_images/3247251114/8726bcf9fe94da1204dac3b61a02c022_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3247251114/8726bcf9fe94da1204dac3b61a02c022_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"617214370","Ira Orr","orrszvt","44","10","394","0","0","Sun Jun 24 15:22:06 +0000 2012",,"en",,"Seattle","1",,,"http://a0.twimg.com/profile_images/3222102609/bac0742d8eee57c83b0fc05a7899c5c0_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3222102609/bac0742d8eee57c83b0fc05a7899c5c0_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"617228152","Necole Chen","chenryng","39","15","332","0","0","Sun Jun 24 15:39:24 +0000 2012",,"en",,"Kentucky","1",,,"http://a0.twimg.com/profile_images/3289320333/a4e2f4efff1f468a4c2d811aa8742095_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3289320333/a4e2f4efff1f468a4c2d811aa8742095_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"617228381","Nakita Owens","owensarsed","41","16","311","0","0","Sun Jun 24 15:46:06 +0000 2012",,"en",,"dihatimu ♥","1",,,"http://a0.twimg.com/profile_images/3234608761/dada272d8a983b5ebd05d06001c45906_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3234608761/dada272d8a983b5ebd05d06001c45906_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"guecwek cantik.","2015-02-14 10:40:01","INT"
"617233852","Rochel Morgan","rochelmorganzjh","36","14","332","0","0","Sun Jun 24 15:46:54 +0000 2012",,"en",,"RUSSELLVILLE KY 270 , DA VILLE","1",,,"http://a0.twimg.com/profile_images/3308354952/ed6158ae3192007a0f93d337772095fd_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3308354952/ed6158ae3192007a0f93d337772095fd_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"#TEAM.I.DONT.FOLLOW.YOU.IF.YOU.DONT.FLLOW.BACK! #EAMLEBRON","2015-02-14 10:40:01","INT"
"617234497","Tegan Delaney","delaneymckvz","35","14","273","0","0","Sun Jun 24 15:47:43 +0000 2012",,"en",,"No se donde vivo","1",,,"http://a0.twimg.com/profile_images/3309301267/e3344e64b0b7ce03088f199287addd0c_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3309301267/e3344e64b0b7ce03088f199287addd0c_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Les recomiendo mirar mi TL, Hay mchos cistes, Frases, Preguntas, y ETC :)  Si les gustan mis tweets den RT ..","2015-02-14 10:40:01","INT"
"617236155","Freeman Downs","freemandownstj","34","16","336","1","0","Sun Jun 24 14:14:01 +0000 2012",,"en",,"England","1",,,"http://a0.twimg.com/profile_images/3305284877/589e891d1706f29e8cb98d9712344a06_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305284877/589e891d1706f29e8cb98d9712344a06_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Nicki minaj wht ababe 3","2015-02-14 10:40:01","INT"
"617236411","Norris Noel","noelpmp","30","15","343","0","0","Sun Jun 24 15:50:22 +0000 2012",,"en",,"Palo Alto, CA","1",,,"http://a0.twimg.com/profile_images/3289378832/105a5364e3413c6f6db06badedae2c0a_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3289378832/105a5364e3413c6f6db06badedae2c0a_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Tweets fro Tchnology websites.","2015-02-14 10:40:01","INT"
"617238800","Jonas House","housenntx","29","22","293","0","0","Sun Jun 24 15:59:13 +0000 2012",,"en",,"Washington, DC","1",,,"http://a0.twimg.com/profile_images/3289478387/917b70981e8e5275bd0bd3594e9aa07e_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3289478387/917b70981e8e5275bd0bd3594e9aa07e_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"617240486","Brigid Levy","brigidffsqf","31","17","343","0","0","Sun Jun 24 16:01:40 +0000 2012",,"en",,"Under the snow ♡","1",,,"http://a0.twimg.com/profile_images/3306308092/c73cb33d71e3ce1b073f097b03bd2e9f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3306308092/c73cb33d71e3ce1b073f097b03bd2e9f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I'm a dreamer who wants to dance under the moon♥; TEEHEE! :3 ; MAROON 5, WESLIFE, RIHANA, PITBULL, FLORIDA, ect♡ ; EVERYDAY I'M SHUFFLING \m/.","2015-02-14 10:40:01","INT"
"617241478","Tai Marshall","taihpf","33","12","302","0","0","Sun Jun 24 15:56:43 +0000 2012",,"en",,"Between her thighs","1",,,"http://a0.twimg.com/profile_images/3289426462/6c58747c816440ff24c98bf6568d40c7_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3289426462/6c58747c816440ff24c98bf6568d40c7_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"GOT A BAD BiTCH,MY MOEY&YOUR RESPECT;iNDEPENDENT BiTCH,NO NiGGA NEEDED;CLASS ATTiTUDE;SASSY MOUTH;CREATiVE MiND;i RULE MY WORLD,FUCK YOURS!","2015-02-14 10:40:01","INT"
"617244370","Obdulia Butler","obduliabut","35","15","326","0","0","Sun Jun 24 16:00:53 +0000 2012",,"en",,"In the Spirit","1",,,"http://a0.twimg.com/profile_images/3306245707/73989835a71869e6db72820ed70d1d03_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3306245707/73989835a71869e6db72820ed70d1d03_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Tweet ony Bible Quotes, that are sure to inspire Follow @kyronprince my personal acc.","2015-02-14 10:40:01","INT"
"617245921","Edna Barton","bartonih","36","18","328","0","0","Sun Jun 24 16:02:52 +0000 2012",,"en",,"Pennsylvania","1",,,"http://a0.twimg.com/profile_images/3297718274/f22df8a2d25f8939e74dbe0d0c56ec0b_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3297718274/f22df8a2d25f8939e74dbe0d0c56ec0b_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Calling al Hotels! I an increase occupancy in just a few days.Tweet,email or call.Totally FREE!  610.997.1174 sarah.janette@kgb.com","2015-02-14 10:40:01","INT"
"617247139","Julianna Cannon","juliannacanno","50","11","355","0","0","Sun Jun 24 16:04:10 +0000 2012",,"en",,"Chicago","1",,,"http://a0.twimg.com/profile_images/3301601126/4de19404e59ef91d15edfbb2a351effb_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3301601126/4de19404e59ef91d15edfbb2a351effb_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Hey follow me and I wll Guarantee to follow you back 100%, and also if yu retweet me I will retweet you so we can both get more followers","2015-02-14 10:40:01","INT"
"617254082","Dallas Foreman","dallasforemanbz","21","11","329","0","0","Sun Jun 24 16:19:31 +0000 2012",,"en",,"Melbourne, Australia","1",,,"http://a0.twimg.com/profile_images/3289756309/c1f56fccff387645845ebf4c02e4348e_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3289756309/c1f56fccff387645845ebf4c02e4348e_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Justin Bieer ad One Direction are everything :) Music and my friends are my life! JB and 1D arent following me yet... #NSN... Vas Happenin'? F4F :)","2015-02-14 10:40:01","INT"
"617257148","Chase Winters","chaselwfhp","33","20","322","0","0","Sun Jun 24 16:23:22 +0000 2012",,"en",,"Murderapolis","1",,,"http://a0.twimg.com/profile_images/2990251498/a77fbca93de25080eac5a5cfbc6d3784_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2990251498/a77fbca93de25080eac5a5cfbc6d3784_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Im just a niga from da hood on some real niggerish shit. A nigga ike me talk shit all day an dont give a fuck bout what dem crackas think. Fucks wit ya boy!","2015-02-14 10:40:01","INT"
